System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.sqlite","SQLiteConfig","enableFullSync",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite","SQLiteConfig","enableLoadExtension",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite","JDBCTest","enableLoadExtensionTest",2,8,59,32,2724.87,0.10,5,5,0,13,0,2,9.24,0,0,1,3,32,1,6,0,2,295.00,27
"No System Name","org.sqlite","SQLiteConfig","enableRecursiveTriggers",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite","SQLiteConfig","enableReverseUnorderedSelects",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite","SQLiteConfig","enableShortColumnNames",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite.core","DB","enable_load_extension",1,1,10,10,83.05,0.01,1,0,0,1,1,2,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.sqlite.core","NativeDB","enable_load_extension",1,1,11,11,114.16,0.01,0,0,0,1,1,4,3.00,0,0,0,0,6,0,0,0,0,38.05,5
"No System Name","org.sqlite","SQLiteDataSourceTest","encoding",2,16,126,59,8825.61,0.25,6,9,1,22,0,2,11.91,1,0,2,7,62,1,15,0,3,741.21,64
"No System Name","org.sqlite","SQLiteConfig","enforceForeignKeys",1,2,14,12,143.40,0.02,1,0,1,3,1,1,2.86,0,0,0,0,6,0,2,0,0,50.19,8
"No System Name","org.sqlite.core","DB","ensureAutoCommit",6,15,78,29,4951.25,0.13,1,1,4,25,0,1,13.07,0,0,2,0,50,1,12,0,7,378.92,28
