Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.roaringbitmap,Container,not,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,or,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,or,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,or,2,1,1,2,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,3,0,2,0,0,1,3
org.roaringbitmap,Container,remove,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,serialize,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.roaringbitmap,Container,serializedSizeInBytes,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,trim,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,writeArray,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.roaringbitmap,Container,xor,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,xor,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,xor,2,1,1,2,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,3,0,2,0,0,1,3
org.roaringbitmap,Container,rank,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,select,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,limit,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,iadd,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,iremove,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,add,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,remove,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.roaringbitmap,Container,clone,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,3,1
org.roaringbitmap,ArrayContainer$1,ArrayContainer$1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0,0,2
org.roaringbitmap,ArrayContainer$1,hasNext,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer$1,next,1,0,0,1,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,3,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer$1,remove,1,0,0,1,6.0,3.0,9.509775004326938,2.0,19.019550008653876,0.003169925001442313,0,2,4,2,1,0,0,0,1,3
org.roaringbitmap,ArrayContainer$1,next,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,ArrayContainer,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,2
org.roaringbitmap,ArrayContainer,ArrayContainer,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,4
org.roaringbitmap,ArrayContainer,ArrayContainer,2,2,4,5,17.0,9.0,53.88872502451932,6.0,323.3323501471159,0.017962908341506437,0,6,11,2,1,0,0,0,1,8
org.roaringbitmap,ArrayContainer,ArrayContainer,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,0,0,1,5
org.roaringbitmap,ArrayContainer,ArrayContainer,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,5
org.roaringbitmap,ArrayContainer,add,4,1,3,4,30.0,10.0,99.65784284662088,15.0,1494.8676426993131,0.03321928094887363,0,11,19,4,3,2,0,0,1,12
org.roaringbitmap,ArrayContainer,and,1,1,4,5,9.0,7.0,25.26619429851844,1.0,25.26619429851844,0.008422064766172813,0,3,6,3,2,2,0,0,1,7
org.roaringbitmap,ArrayContainer,and,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,andNot,1,1,4,5,9.0,7.0,25.26619429851844,1.0,25.26619429851844,0.008422064766172813,0,3,6,2,1,2,0,0,1,7
org.roaringbitmap,ArrayContainer,andNot,3,1,4,5,16.0,7.0,44.91767875292167,6.0,269.50607251753,0.014972559584307222,0,6,10,2,1,1,0,0,1,7
org.roaringbitmap,ArrayContainer,clear,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,2
org.roaringbitmap,ArrayContainer,clone,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1
org.roaringbitmap,ArrayContainer,contains,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,deserialize,3,1,2,3,11.0,7.0,30.880904142633646,2.0,61.76180828526729,0.010293634714211216,0,4,7,3,2,0,1,1,1,6
org.roaringbitmap,ArrayContainer,equals,5,1,3,4,9.0,7.0,25.26619429851844,2.0,50.53238859703688,0.008422064766172813,1,4,5,2,0,0,0,0,1,9
org.roaringbitmap,ArrayContainer,fillLeastSignificant16bits,2,3,4,5,14.0,9.0,44.37895002019238,2.0,88.75790004038475,0.014792983340064125,0,5,9,2,1,0,0,0,1,3
org.roaringbitmap,ArrayContainer,getArraySizeInBytes,1,0,0,1,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,1,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer,getCardinality,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer,getShortIterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,getReverseShortIterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,getSizeInBytes,1,0,0,1,6.0,5.0,13.931568569324174,1.0,13.931568569324174,0.004643856189774725,0,2,4,1,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer,hashCode,2,0,2,3,20.0,9.0,63.39850002884625,6.0,380.3910001730775,0.02113283334294875,0,7,13,1,0,0,0,0,1,4
org.roaringbitmap,ArrayContainer,iand,1,1,2,3,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,2,1,1,0,0,1,5
org.roaringbitmap,ArrayContainer,iand,3,1,3,4,13.0,5.0,30.18506523353571,4.0,120.74026093414284,0.01006168841117857,0,5,8,2,1,0,0,0,1,6
org.roaringbitmap,ArrayContainer,iandNot,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0,1,4
org.roaringbitmap,ArrayContainer,iandNot,3,1,3,4,13.0,5.0,30.18506523353571,4.0,120.74026093414284,0.01006168841117857,0,5,8,2,1,0,0,0,1,6
