System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.apache.commons.lang3","CharRange$CharacterIterator","CharacterIterator",4,10,70,0,0.00,0.00,2,0,0,17,1,1,0.00,0,0,3,0,42,0,18,1,6,0.00,28
"No System Name","org.apache.commons.lang3","SerializationUtils$ClassLoaderAwareObjectInputStream","ClassLoaderAwareObjectInputStream",1,12,103,0,0.00,0.00,2,1,0,13,2,1,0.00,0,0,0,0,56,0,12,0,0,0.00,47
"No System Name","org.apache.commons.lang3","ClassPathUtils","ClassPathUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3","ClassUtils","ClassUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.exception","CloneFailedException","CloneFailedException",1,2,11,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,6,0,1,0,0,0.00,5
"No System Name","org.apache.commons.lang3.exception","CloneFailedException","CloneFailedException",1,2,15,0,0.00,0.00,2,0,0,3,2,1,0.00,0,0,0,0,7,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.exception","CloneFailedException","CloneFailedException",1,2,11,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,6,0,1,0,0,0.00,5
"No System Name","org.apache.commons.lang3.builder","CompareToBuilder","CompareToBuilder",1,3,11,0,0.00,0.00,0,0,0,4,0,1,0.00,0,0,0,0,7,0,1,0,0,0.00,4
"No System Name","org.apache.commons.lang3.text","CompositeFormat","CompositeFormat",1,3,22,0,0.00,0.00,1,0,0,4,2,1,0.00,0,0,0,0,11,0,4,0,0,0.00,11
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentException","ConcurrentException",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentException","ConcurrentException",1,2,19,0,0.00,0.00,3,1,0,3,2,1,0.00,0,0,0,0,9,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentException","ConcurrentException",1,2,15,0,0.00,0.00,2,1,0,3,1,1,0.00,0,0,0,0,8,0,1,0,0,0.00,7
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentRuntimeException","ConcurrentRuntimeException",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentRuntimeException","ConcurrentRuntimeException",1,2,19,0,0.00,0.00,3,1,0,3,2,1,0.00,0,0,0,0,9,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentRuntimeException","ConcurrentRuntimeException",1,2,15,0,0.00,0.00,2,1,0,3,1,1,0.00,0,0,0,0,8,0,1,0,0,0.00,7
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentUtils","ConcurrentUtils",1,1,4,0,0.00,0.00,0,0,0,2,0,1,0.00,0,0,0,0,3,0,0,0,0,0.00,1
"No System Name","org.apache.commons.lang3.concurrent","ConcurrentUtils$ConstantFuture","ConstantFuture",1,2,12,0,0.00,0.00,1,0,0,3,1,0,0.00,0,0,0,0,6,0,2,0,0,0.00,6
"No System Name","org.apache.commons.lang3.concurrent","ConstantInitializer","ConstantInitializer",1,2,11,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,6,0,2,0,0,0.00,5
"No System Name","org.apache.commons.lang3.reflect","ConstructorUtils","ConstructorUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.exception","ContextedException","ContextedException",1,3,13,0,0.00,0.00,1,1,0,4,0,1,0.00,0,0,0,0,9,0,1,0,0,0.00,4
"No System Name","org.apache.commons.lang3.exception","ContextedException","ContextedException",1,3,17,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,10,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.exception","ContextedException","ContextedException",1,3,21,0,0.00,0.00,3,1,0,4,2,1,0.00,0,0,0,0,11,0,3,0,0,0.00,10
"No System Name","org.apache.commons.lang3.exception","ContextedException","ContextedException",2,5,33,0,0.00,0.00,4,1,0,7,3,1,0.00,0,0,1,0,17,0,6,0,1,0.00,16
"No System Name","org.apache.commons.lang3.exception","ContextedException","ContextedException",1,3,17,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,10,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.exception","ContextedRuntimeException","ContextedRuntimeException",1,3,13,0,0.00,0.00,1,1,0,4,0,1,0.00,0,0,0,0,9,0,1,0,0,0.00,4
"No System Name","org.apache.commons.lang3.exception","ContextedRuntimeException","ContextedRuntimeException",1,3,17,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,10,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.exception","ContextedRuntimeException","ContextedRuntimeException",1,3,21,0,0.00,0.00,3,1,0,4,2,1,0.00,0,0,0,0,11,0,3,0,0,0.00,10
"No System Name","org.apache.commons.lang3.exception","ContextedRuntimeException","ContextedRuntimeException",2,5,33,0,0.00,0.00,4,1,0,7,3,1,0.00,0,0,1,0,17,0,6,0,1,0.00,16
"No System Name","org.apache.commons.lang3.exception","ContextedRuntimeException","ContextedRuntimeException",1,3,17,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,10,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.time","DateFormatUtils","DateFormatUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.builder","ToStringStyle$DefaultToStringStyle","DefaultToStringStyle",1,2,6,0,0.00,0.00,0,0,0,3,0,0,0.00,0,0,0,0,4,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.builder","Diff","Diff",1,3,45,0,0.00,0.00,5,3,1,6,1,1,0.00,0,0,0,0,26,0,3,0,0,0.00,19
"No System Name","org.apache.commons.lang3.builder","DiffBuilder","DiffBuilder",1,2,20,0,0.00,0.00,2,0,1,4,3,1,0.00,0,0,0,0,8,0,3,0,0,0.00,12
"No System Name","org.apache.commons.lang3.builder","DiffBuilder","DiffBuilder",3,10,89,0,0.00,0.00,4,3,0,14,4,1,0.00,0,0,1,0,51,0,15,0,2,0.00,38
"No System Name","org.apache.commons.lang3.builder","DiffResult","DiffResult",5,13,97,0,0.00,0.00,6,1,0,23,4,0,0.00,0,0,1,0,57,0,14,0,5,0.00,40
"No System Name","org.apache.commons.lang3","EnumUtils","EnumUtils",1,1,4,0,0.00,0.00,0,0,0,2,0,1,0.00,0,0,0,0,3,0,0,0,0,0.00,1
"No System Name","org.apache.commons.lang3.builder","EqualsBuilder","EqualsBuilder",1,1,4,0,0.00,0.00,0,0,0,2,0,1,0.00,0,0,0,0,3,0,0,0,0,0.00,1
"No System Name","org.apache.commons.lang3.event","EventUtils$EventBindingInvocationHandler","EventBindingInvocationHandler",1,4,41,0,0.00,0.00,4,2,0,5,3,0,0.00,0,0,0,0,21,0,6,0,0,0.00,20
"No System Name","org.apache.commons.lang3.event","EventListenerSupport","EventListenerSupport",1,1,4,0,0.00,0.00,0,0,0,2,0,1,0.00,0,0,0,0,3,0,0,0,0,0.00,1
"No System Name","org.apache.commons.lang3.event","EventListenerSupport","EventListenerSupport",1,2,21,0,0.00,0.00,3,2,1,3,1,1,0.00,0,0,0,0,12,0,1,0,0,0.00,9
"No System Name","org.apache.commons.lang3.event","EventListenerSupport","EventListenerSupport",1,6,49,0,0.00,0.00,4,4,2,8,2,1,0.00,0,0,0,0,24,0,6,0,0,0.00,25
"No System Name","org.apache.commons.lang3.exception","ExceptionUtils","ExceptionUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.text","ExtendedMessageFormat","ExtendedMessageFormat",1,2,15,0,0.00,0.00,2,1,1,3,1,1,0.00,0,0,0,0,8,0,1,0,0,0.00,7
"No System Name","org.apache.commons.lang3.text","ExtendedMessageFormat","ExtendedMessageFormat",1,2,16,0,0.00,0.00,2,0,1,3,2,1,0.00,0,0,0,0,7,0,2,0,0,0.00,9
"No System Name","org.apache.commons.lang3.text","ExtendedMessageFormat","ExtendedMessageFormat",1,5,37,0,0.00,0.00,5,0,2,6,3,1,0.00,0,0,0,0,19,0,5,0,0,0.00,18
"No System Name","org.apache.commons.lang3.text","ExtendedMessageFormat","ExtendedMessageFormat",1,2,25,0,0.00,0.00,5,1,1,3,2,1,0.00,0,0,0,0,13,0,2,0,0,0.00,12
"No System Name","org.apache.commons.lang3.reflect","FieldUtils","FieldUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.text","FormattableUtils","FormattableUtils",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.math","Fraction","Fraction",1,4,25,0,0.00,0.00,0,0,0,5,2,1,0.00,0,0,0,0,13,0,4,0,0,0.00,12
"No System Name","org.apache.commons.lang3.reflect","TypeUtils$GenericArrayTypeImpl","GenericArrayTypeImpl",1,2,13,0,0.00,0.00,1,0,0,3,1,1,0.00,0,0,0,0,7,0,2,0,0,0.00,6
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","HTML40_EXTENDED_ESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
"No System Name","org.apache.commons.lang3.text.translate","EntityArrays","HTML40_EXTENDED_UNESCAPE",1,2,14,0,0.00,0.00,2,1,0,1,0,2,0.00,0,0,0,0,10,0,0,0,0,0.00,4
