System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.junit.tests.running.methods","AnnotationTest$SuperShadowing","before",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.junit.tests.validation","BadlyFormedClassesTest$BadBeforeMethodWithLegacyRunner","before",1,1,6,6,23.26,0.01,0,0,0,2,0,1,1.50,0,0,0,0,3,0,0,0,0,15.51,3
"No System Name","org.junit.tests.validation","ValidationTest$NonStaticBeforeClass","before",1,1,7,7,39.30,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,19.65,3
"No System Name","org.junit.tests.running.classes","ParameterizedTestTest","beforeAndAfterClassAreRun",1,4,24,18,440.34,0.03,2,1,1,5,0,2,4.40,0,0,0,0,13,0,2,0,0,100.08,11
"No System Name","org.junit.tests.running.classes","SuiteTest","beforeAndAfterClassRunOnSuite",1,4,24,18,440.34,0.03,2,1,1,5,0,2,4.40,0,0,0,0,13,0,2,0,0,100.08,11
"No System Name","org.junit.tests.junit3compatibility","ForwardCompatibilityTest$BeforeClassTest","beforeClass",1,2,12,12,150.57,0.01,0,0,0,3,0,3,3.50,0,0,0,0,7,0,1,0,0,43.02,5
"No System Name","org.junit.tests.running.classes","ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredClass","beforeClass",1,2,12,11,124.54,0.01,0,0,1,3,0,3,3.00,0,0,0,0,7,0,1,0,0,41.51,5
"No System Name","org.junit.tests.running.classes","ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredTest","beforeClass",1,2,12,11,124.54,0.01,0,0,1,3,0,3,3.00,0,0,0,0,7,0,1,0,0,41.51,5
"No System Name","org.junit.tests.running.classes","ParentRunnerTest$AssertionErrorAtParentLevelTest","beforeClass",1,2,16,15,281.30,0.02,2,1,0,3,0,3,4.50,0,0,0,0,10,1,0,0,0,62.51,6
"No System Name","org.junit.tests.running.classes","ParentRunnerTest$AssumptionViolatedAtParentLevelTest","beforeClass",1,2,18,15,281.30,0.02,1,1,0,3,0,4,4.00,0,0,0,0,11,0,0,0,0,70.32,7
