System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","com.sk89q.worldguard.util.task","FutureForwardingTask","cancel",1,2,16,12,321.21,0.02,0,1,0,3,1,2,5.60,0,0,0,0,8,0,2,0,0,57.36,8
"No System Name","com.sk89q.worldguard.blacklist","BlacklistEntry","check",6,35,178,62,18966.33,0.35,13,9,2,39,4,1,17.90,1,0,1,8,97,0,26,0,5,1059.85,81
"No System Name","com.sk89q.worldguard.blacklist","Blacklist","check",4,12,66,32,4235.00,0.11,3,3,0,13,3,1,12.83,1,0,2,2,33,0,11,0,3,330.00,33
"No System Name","com.sk89q.worldguard.bukkit.listener","WorldGuardBlockListener","checkAndDestroy",2,3,41,21,1170.55,0.06,2,3,0,5,5,1,6.50,0,0,1,0,15,0,10,0,1,180.09,26
"No System Name","com.sk89q.worldguard.bukkit.listener","WorldGuardBlockListener","checkAndDestroyAround",1,7,75,17,4514.79,0.10,1,0,1,8,5,1,14.73,0,0,0,0,21,0,30,0,0,306.56,54
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkExistingRegion",3,10,71,33,4486.32,0.12,5,5,1,14,3,2,12.53,0,0,2,1,37,1,13,0,2,358.15,34
"No System Name","com.sk89q.worldguard.bukkit.listener","WorldGuardEntityListener","checkItemFrameProtection",5,12,99,39,4419.63,0.17,8,7,0,18,2,1,8.45,0,0,3,4,56,0,15,0,4,523.25,43
"No System Name","com.sk89q.worldguard.util","MathUtils","checkNoOverflow",2,3,19,15,389.71,0.02,1,1,0,5,1,2,5.25,0,0,1,0,12,0,1,0,1,74.23,7
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","checkPermission",2,3,24,17,606.99,0.03,3,1,1,6,2,1,6.19,0,0,1,0,13,1,2,0,1,98.10,11
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","checkPlayer",2,4,28,17,1154.03,0.04,3,1,0,8,1,1,10.08,0,0,1,0,17,1,2,1,2,114.45,11
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","checkPlayerMatch",2,4,37,24,1837.81,0.06,5,2,0,7,1,1,10.83,0,0,1,0,24,1,2,0,1,169.64,13
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionDoesNotExist",2,3,39,27,1635.85,0.06,3,2,0,6,3,2,8.82,0,0,1,0,20,1,4,0,1,185.44,19
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionFromSelection",3,12,111,41,7863.10,0.20,10,12,1,15,2,2,13.22,0,0,1,6,60,1,15,1,3,594.69,51
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionId",3,6,51,27,2742.11,0.08,3,3,0,11,2,2,11.31,0,0,1,0,30,1,5,0,2,242.50,21
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionManager",3,7,65,33,3825.33,0.11,4,5,0,13,2,2,11.67,0,0,1,1,37,1,7,0,2,327.89,28
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionStandingIn",1,2,19,15,357.24,0.02,4,0,1,3,2,2,4.81,0,0,0,0,8,1,2,0,0,74.23,11
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkRegionStandingIn",6,21,144,58,13150.72,0.28,7,11,1,27,3,2,15.59,1,0,3,4,80,1,17,0,5,843.55,64
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkSelection",2,6,49,30,2314.21,0.08,5,4,0,11,1,2,9.62,0,0,1,2,27,1,4,0,1,240.44,22
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommandsBase","checkWorld",3,6,72,34,3974.33,0.12,6,7,0,11,3,2,10.85,0,0,2,0,41,1,8,0,4,366.30,31
"No System Name","com.sk89q.worldguard.util","MathUtils","checkedMultiply",2,9,96,33,15444.49,0.16,1,1,1,12,2,2,31.89,0,0,1,2,49,0,20,0,1,484.26,47
"No System Name","com.sk89q.worldguard.protection.flags","Flag","chooseValue",2,4,34,21,1194.71,0.05,2,3,0,7,1,2,8.00,0,0,1,0,22,0,2,0,2,149.34,12
"No System Name","com.sk89q.worldguard.protection.flags","StateFlag","chooseValue",2,4,32,21,1124.43,0.05,2,1,1,7,1,3,8.00,0,0,1,0,20,0,2,0,2,140.55,12
"No System Name","com.sk89q.worldguard.protection.managers.storage.sql","SQLRegionDatabase","chooseWorldId",3,17,156,52,12618.00,0.30,7,12,1,27,1,1,14.19,0,0,3,6,86,1,21,0,6,889.27,70
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommands","claim",13,40,402,128,56092.40,0.94,20,28,6,66,2,2,19.93,0,0,2,12,220,1,64,0,13,2814.00,182
"No System Name","com.sk89q.worldguard.bukkit","WGBukkit","cleanCache",1,1,8,8,60.00,0.01,0,0,0,2,0,3,2.50,0,0,0,0,5,0,0,0,0,24.00,3
"No System Name","com.sk89q.worldguard.domains","DefaultDomain","clear",1,3,17,11,247.00,0.02,0,2,0,4,0,2,4.20,0,0,0,0,10,0,2,0,0,58.81,7
"No System Name","com.sk89q.worldguard.domains","Domain","clear",1,1,31,19,423.28,0.04,0,0,0,1,0,0,3.21,0,0,0,0,13,0,0,0,0,131.69,18
"No System Name","com.sk89q.worldguard.domains","DomainCollection","clear",1,2,12,10,149.49,0.01,0,1,0,3,0,2,3.75,0,0,0,0,7,0,1,0,0,39.86,5
"No System Name","com.sk89q.worldguard.domains","GroupDomain","clear",1,3,16,12,200.76,0.02,0,1,1,4,0,2,3.50,0,0,0,0,9,0,1,0,0,57.36,7
"No System Name","com.sk89q.worldguard.domains","PlayerDomain","clear",1,4,21,13,299.74,0.03,0,1,1,5,0,2,3.86,0,0,0,0,12,0,2,0,0,77.71,9
"No System Name","com.sk89q.worldguard.util.report","ReportList","clear",1,2,12,10,149.49,0.01,0,1,0,3,0,2,3.75,0,0,0,0,7,0,1,0,0,39.86,5
"No System Name","com.sk89q.worldguard.blacklist","BlacklistLoggerHandler","clearHandlers",1,2,10,9,79.25,0.01,0,1,0,3,0,1,2.50,0,0,0,0,6,0,1,0,0,31.70,4
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","clearParent",1,3,15,13,166.52,0.02,0,0,1,4,0,1,3.00,0,0,0,0,8,0,1,0,0,55.51,7
"No System Name","com.sk89q.worldguard.bukkit.listener","SpongeUtil","clearSpongeWater",5,17,123,37,10933.01,0.21,4,4,1,13,5,2,17.06,3,0,4,5,60,0,35,0,4,640.76,63
"No System Name","com.sk89q.worldguard.blacklist","BlacklistLoggerHandler","close",2,6,19,14,385.81,0.02,1,1,0,5,0,2,5.33,1,0,1,0,11,0,2,0,1,72.34,8
"No System Name","com.sk89q.worldguard.blacklist.logger","ConsoleHandler","close",1,1,7,7,39.30,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,19.65,3
"No System Name","com.sk89q.worldguard.blacklist.logger","DatabaseHandler","close",3,4,31,20,1105.33,0.04,1,2,0,8,0,2,8.25,0,1,2,0,20,0,3,0,3,133.98,11
"No System Name","com.sk89q.worldguard.blacklist.logger","FileHandler","close",3,8,46,27,1574.82,0.07,4,5,0,9,0,2,7.20,1,1,2,0,28,0,3,0,3,218.72,18
"No System Name","com.sk89q.worldguard.blacklist.logger","LoggerHandler","close",1,1,17,13,176.93,0.02,0,0,0,1,0,1,2.81,0,0,0,0,8,0,0,0,0,62.91,9
"No System Name","com.sk89q.worldguard.bukkit.util.logging","LoggerToChatHandler","close",1,1,7,7,39.30,0.01,0,0,0,2,0,2,2.00,0,0,0,0,4,0,0,0,0,19.65,3
"No System Name","com.sk89q.worldguard.util.io","Closer$Closeable","close",2,4,28,19,899.50,0.04,2,2,0,7,0,2,7.56,0,1,1,0,17,1,2,0,2,118.94,11
"No System Name","com.sk89q.worldguard.util.io","Closer$Closeable_0","close",2,4,28,19,899.50,0.04,2,2,0,7,0,2,7.56,0,1,1,0,17,1,2,0,2,118.94,11
"No System Name","com.sk89q.worldguard.util.io","Closer$Closeable_1","close",2,4,28,19,899.50,0.04,2,2,0,7,0,2,7.56,0,1,1,0,17,1,2,0,2,118.94,11
"No System Name","com.sk89q.worldguard.util.io","Closer","close",5,12,87,39,8712.57,0.15,6,6,0,19,0,2,18.95,1,1,3,2,51,1,15,0,6,459.83,36
"No System Name","com.sk89q.worldguard.util.logging","RecordMessagePrefixer","close",1,1,9,9,71.32,0.01,1,0,0,2,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","com.sk89q.worldguard.util.net","HttpRequest","close",2,2,19,16,390.86,0.03,1,1,0,3,0,2,5.14,0,0,0,0,11,1,2,0,0,76.00,8
"No System Name","com.sk89q.worldguard.util.io","Closer","closeQuietly",2,3,15,11,155.67,0.02,1,0,1,6,0,1,3.00,0,1,1,0,10,0,0,0,2,51.89,5
"No System Name","com.sk89q.worldguard.bukkit.listener","RegionProtectionListener","combine",2,9,75,32,5790.44,0.12,4,4,0,8,2,2,15.44,1,0,1,3,40,0,15,0,1,375.00,35
"No System Name","com.sk89q.worldguard.protection.flags","StateFlag","combine",4,11,58,28,4647.11,0.09,1,0,0,11,1,3,16.67,1,0,2,1,33,0,9,0,3,278.83,25
"No System Name","com.sk89q.worldguard.protection.flags","StateFlag","combine",4,11,60,30,5005.03,0.10,2,0,0,11,1,3,17.00,1,0,2,1,34,0,9,0,3,294.41,26
"No System Name","com.sk89q.worldguard.protection.util","NormativeOrders$PriorityComparator","compare",3,6,48,21,2529.97,0.07,1,1,0,9,2,2,12.00,0,0,1,0,30,0,4,0,3,210.83,18
"No System Name","com.sk89q.worldguard.util.task","TaskStateComparator","compare",3,8,74,31,4377.76,0.12,2,2,0,11,2,2,11.94,0,0,1,2,45,0,6,0,3,366.61,29
"No System Name","com.sk89q.worldguard.blacklist.logger","LogFileWriter","compareTo",4,8,50,23,2646.28,0.08,1,0,0,11,1,2,11.70,0,0,1,0,32,0,7,0,4,226.18,18
"No System Name","com.sk89q.worldguard.bukkit.commands.task","RegionLister$RegionListEntry","compareTo",3,6,50,21,3074.62,0.07,1,1,0,9,1,2,14.00,0,0,1,0,29,0,11,0,2,219.62,21
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","compareTo",3,6,48,20,2645.02,0.07,1,3,2,8,1,2,12.75,0,0,1,0,31,0,3,0,2,207.45,17
"No System Name","com.sk89q.worldguard.util.profiler","StackNode","compareTo",1,2,20,13,388.55,0.02,1,2,1,3,1,2,5.25,0,0,0,0,11,0,1,0,0,74.01,9
"No System Name","com.sk89q.worldguard.util.profiler","StackTraceNode","compareTo",3,6,42,20,1905.97,0.06,1,1,1,9,1,2,10.50,0,0,1,0,28,0,2,0,3,181.52,14
"No System Name","com.sk89q.worldguard.util.task.progress","Progress","completed",1,2,21,16,294.00,0.03,1,0,0,3,0,2,3.50,0,0,0,0,12,0,1,0,0,84.00,9
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","configureLogger",1,2,16,13,148.02,0.02,2,2,0,3,0,1,2.50,0,0,0,0,8,0,0,0,0,59.21,8
"No System Name","com.sk89q.worldguard.protection.association","Associables","constant",2,11,41,22,1142.73,0.06,6,1,1,13,1,2,6.25,0,0,0,0,26,0,6,0,0,182.84,15
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","contains",1,3,30,17,600.86,0.04,2,4,2,4,1,1,4.90,0,0,0,0,16,0,4,0,0,122.62,14
"No System Name","com.sk89q.worldguard.protection.regions","GlobalProtectedRegion","contains",1,2,12,12,129.06,0.01,1,0,0,3,1,2,3.00,0,0,0,0,6,0,0,0,0,43.02,6
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedCuboidRegion","contains",1,5,85,31,5778.52,0.14,1,9,0,8,1,2,13.72,0,0,0,3,47,0,15,0,0,421.11,38
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedPolygonalRegion","contains",10,45,324,59,83296.32,0.64,1,13,1,52,1,2,43.70,1,0,3,15,177,0,83,6,9,1905.98,147
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","contains",1,1,8,8,48.00,0.01,1,0,0,1,1,2,2.00,0,0,0,0,4,0,0,0,0,24.00,4
"No System Name","com.sk89q.worldguard.domains","DefaultDomain","contains",1,2,22,15,540.27,0.03,1,2,0,3,1,2,6.29,0,0,0,0,11,0,4,0,0,85.95,11
"No System Name","com.sk89q.worldguard.domains","Domain","contains",1,1,31,19,423.28,0.04,1,0,0,1,1,0,3.21,0,0,0,0,13,0,0,0,0,131.69,18
"No System Name","com.sk89q.worldguard.domains","DomainCollection","contains",3,8,30,20,842.78,0.04,2,1,0,8,1,2,6.50,1,0,2,0,17,0,3,0,2,129.66,13
"No System Name","com.sk89q.worldguard.domains","GroupDomain","contains",3,9,34,22,947.63,0.05,2,1,1,9,1,2,6.25,1,0,2,0,19,0,4,0,2,151.62,15
"No System Name","com.sk89q.worldguard.domains","PlayerDomain","contains",1,3,34,18,850.66,0.05,1,4,2,4,1,2,6.00,0,0,0,0,19,0,3,0,0,141.78,15
"No System Name","com.sk89q.worldguard.protection.flags","RegionGroup","contains",1,3,18,12,290.38,0.02,1,1,1,4,1,1,4.50,0,0,0,0,9,0,3,0,0,64.53,9
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","contains",1,2,21,13,432.95,0.03,1,1,1,3,3,1,5.57,0,0,0,0,8,0,3,0,0,77.71,13
"No System Name","com.sk89q.worldguard.util.report","ReportList","contains",1,2,16,13,276.30,0.02,1,1,0,3,1,2,4.67,0,0,0,0,8,0,2,0,0,59.21,8
"No System Name","com.sk89q.worldguard.domains","DefaultDomain","contains",1,2,16,13,276.30,0.02,1,1,0,3,1,2,4.67,0,0,0,0,8,0,2,0,0,59.21,8
"No System Name","com.sk89q.worldguard.domains","Domain","contains",1,1,31,19,423.28,0.04,1,0,0,1,1,1,3.21,0,0,0,0,13,0,0,0,0,131.69,18
"No System Name","com.sk89q.worldguard.domains","DomainCollection","contains",3,8,30,20,842.78,0.04,2,1,0,8,1,2,6.50,1,0,2,0,17,0,3,0,2,129.66,13
"No System Name","com.sk89q.worldguard.domains","GroupDomain","contains",1,2,12,12,129.06,0.01,1,0,0,3,1,2,3.00,0,0,0,0,6,0,0,0,0,43.02,6
"No System Name","com.sk89q.worldguard.domains","PlayerDomain","contains",1,3,26,16,485.33,0.03,1,3,1,4,1,2,4.67,0,0,0,0,14,0,3,0,0,104.00,12
"No System Name","com.sk89q.worldguard.protection.managers.index","ChunkHashTable","contains",1,2,16,13,276.30,0.02,1,1,0,3,1,2,4.67,0,0,0,0,8,0,2,0,0,59.21,8
"No System Name","com.sk89q.worldguard.protection.managers.index","HashMapIndex","contains",1,2,18,15,276.90,0.02,1,1,1,3,1,2,3.94,0,0,0,0,9,0,2,0,0,70.32,9
"No System Name","com.sk89q.worldguard.protection.managers.index","RegionIndex","contains",1,1,122,47,5004.26,0.23,1,0,0,1,1,0,7.38,0,0,0,0,50,0,0,0,0,677.66,72
"No System Name","com.sk89q.worldguard.domains","DefaultDomain","contains",1,2,16,13,276.30,0.02,1,1,0,3,1,2,4.67,0,0,0,0,8,0,2,0,0,59.21,8
"No System Name","com.sk89q.worldguard.domains","Domain","contains",1,1,31,19,423.28,0.04,1,0,0,1,1,0,3.21,0,0,0,0,13,0,0,0,0,131.69,18
"No System Name","com.sk89q.worldguard.domains","DomainCollection","contains",3,8,30,20,842.78,0.04,2,1,0,8,1,2,6.50,1,0,2,0,17,0,3,0,2,129.66,13
"No System Name","com.sk89q.worldguard.domains","GroupDomain","contains",1,2,12,12,129.06,0.01,1,0,0,3,1,2,3.00,0,0,0,0,6,0,0,0,0,43.02,6
"No System Name","com.sk89q.worldguard.domains","PlayerDomain","contains",1,3,20,14,380.74,0.03,1,1,1,4,1,2,5.00,0,0,0,0,10,0,3,0,0,76.15,10
"No System Name","com.sk89q.worldguard.util.report","ReportList","containsAll",1,2,19,16,506.67,0.03,2,1,0,3,1,2,6.67,0,0,0,0,11,0,2,0,0,76.00,8
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","containsAny",3,9,33,20,998.37,0.05,2,0,2,9,1,1,7.00,1,0,2,0,19,0,3,0,2,142.62,14
"No System Name","com.sk89q.worldguard.protection.managers","RegionDifference","containsChanges",1,2,18,13,319.72,0.02,0,1,0,3,0,1,4.80,0,0,0,0,12,0,2,0,0,66.61,6
"No System Name","com.sk89q.worldguard.util.collect","LongHash","containsKey",1,2,17,11,245.04,0.02,0,0,2,3,2,1,4.17,0,0,0,0,7,0,2,0,0,58.81,10
"No System Name","com.sk89q.worldguard.util.collect","LongBaseHashTable","containsKey",7,18,131,40,17661.71,0.23,1,0,0,18,1,2,25.33,1,0,2,5,75,0,23,2,3,697.17,56
"No System Name","com.sk89q.worldguard.util.collect","LongHash","containsKey",1,1,8,8,48.00,0.01,0,0,0,1,1,2,2.00,0,0,0,0,4,0,0,0,0,24.00,4
"No System Name","com.sk89q.worldguard.util.collect","LongHashSet","containsKey",5,14,88,34,6964.17,0.15,0,2,0,15,1,1,15.56,1,0,2,2,53,0,11,2,3,447.70,35
"No System Name","com.sk89q.worldguard.protection.managers.migration","UUIDMigration","convert",5,18,88,33,4946.39,0.15,4,8,0,18,1,1,11.14,2,0,3,2,49,0,16,0,5,443.91,39
"No System Name","com.sk89q.worldguard.protection.managers.migration","UUIDMigration","convert",2,7,31,17,997.85,0.04,2,2,1,6,1,1,7.88,1,0,1,0,17,0,3,0,1,126.71,14
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","convertThrowable",8,18,114,35,5762.11,0.19,10,2,0,21,1,1,9.85,0,0,1,0,71,0,16,0,8,584.74,43
"No System Name","com.sk89q.worldguard.protection.regions","ProtectedRegion","copyFrom",2,8,53,24,1150.69,0.08,2,5,6,11,1,1,4.74,0,1,1,0,30,0,6,0,2,243.00,23
"No System Name","com.sk89q.worldguard.util.io","Closer","create",1,2,12,10,186.03,0.01,1,1,0,3,0,2,4.67,0,0,0,0,8,0,1,0,0,39.86,4
"No System Name","com.sk89q.worldguard.util.net","HttpRequest$Form","create",1,2,11,9,183.06,0.01,1,1,0,3,0,2,5.25,0,0,0,0,8,0,0,0,0,34.87,3
"No System Name","com.sk89q.worldguard.util.task","FutureForwardingTask","create",1,2,54,26,2512.86,0.08,5,1,0,3,3,2,9.90,0,0,0,0,27,0,3,0,0,253.82,27
"No System Name","com.sk89q.worldguard.bukkit.listener.debounce","EventDebounce","create",1,2,23,14,709.31,0.03,2,1,0,3,1,2,8.10,0,0,0,0,14,0,1,0,0,87.57,9
"No System Name","com.sk89q.worldguard.bukkit.cause","Cause","create",2,6,44,26,2171.60,0.07,3,3,0,9,1,2,10.50,0,0,1,1,26,0,7,0,2,206.82,18
"No System Name","com.sk89q.worldguard.util.task.progress","ProgressIterator","create",1,2,53,23,2305.28,0.08,3,1,0,3,2,2,9.62,0,0,0,0,28,0,2,0,0,239.75,25
"No System Name","com.sk89q.worldguard.util.task.progress","ProgressIterator","create",1,2,41,22,1139.21,0.06,3,2,1,3,1,2,6.23,0,0,0,0,23,0,2,0,0,182.84,18
"No System Name","com.sk89q.worldguard.protection.util","DomainInputResolver","createAddAllFunction",1,2,42,20,2107.66,0.06,2,1,0,9,1,1,11.61,0,0,0,0,23,0,0,0,0,181.52,19
"No System Name","com.sk89q.worldguard.protection.managers","RegionContainerImpl","createAndLoad",1,5,35,21,1037.68,0.05,4,3,0,6,1,1,6.75,0,0,0,2,17,1,6,0,0,153.73,18
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","createDefaultConfiguration",12,29,211,63,25810.73,0.42,8,16,1,48,2,1,20.47,1,1,4,7,123,0,28,0,15,1261.21,88
"No System Name","com.sk89q.worldguard.protection.managers.index","ChunkHashTable","createExecutor",1,2,20,16,240.00,0.03,4,2,0,4,0,1,3.00,0,0,0,0,10,0,1,0,0,80.00,10
"No System Name","com.sk89q.worldguard.bukkit.event.block","AbstractBlockEvent","createList",1,4,33,18,1513.68,0.05,3,2,0,5,1,2,11.00,0,0,0,1,19,0,3,0,0,137.61,14
"No System Name","com.sk89q.worldguard.protection","MockApplicableRegionSet","createOutside",1,4,37,19,1143.08,0.05,3,3,1,6,1,1,7.27,0,0,0,1,17,0,3,0,0,157.17,20
"No System Name","com.sk89q.worldguard.protection","MockApplicableRegionSet","createPlayer",1,4,21,15,553.80,0.03,2,1,0,5,0,1,6.75,0,0,0,1,12,0,3,0,0,82.04,9
"No System Name","com.sk89q.worldguard.bukkit","WorldGuardPlugin","createProtectionQuery",1,2,10,8,135.00,0.01,1,1,0,3,0,1,4.50,0,0,0,0,7,0,0,0,0,30.00,3
"No System Name","com.sk89q.worldguard.bukkit","RegionContainer","createQuery",1,2,12,10,149.49,0.01,1,1,0,3,0,1,3.75,0,0,0,0,7,0,2,0,0,39.86,5
"No System Name","com.sk89q.worldguard.protection","GlobalRegionManager","createQuery",1,2,11,9,139.48,0.01,1,1,0,3,0,1,4.00,0,0,0,0,7,0,1,0,0,34.87,4
"No System Name","com.sk89q.worldguard.bukkit.listener","RegionProtectionListener","createRegionAssociable",6,15,141,37,9519.55,0.24,11,9,1,18,1,1,12.96,0,0,1,3,87,0,14,4,6,734.53,54
"No System Name","com.sk89q.worldguard.bukkit.commands","MessageFutureCallback","createRegionLoadCallback",1,2,30,21,838.53,0.04,5,1,0,5,2,2,6.36,0,0,0,0,16,0,2,0,0,131.77,14
"No System Name","com.sk89q.worldguard.protection","HashMapIndexPriorityTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","HashMapIndexRegionOverlapTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","HashMapIndexTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","PriorityRTreeIndexTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","PriorityRTreeRegionEntryExitTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","PriorityRTreeRegionOverlapTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","PriorityRTreeRegionPriorityTest","createRegionManager",1,2,22,16,452.57,0.03,4,3,0,3,0,2,5.14,0,0,0,0,14,1,0,0,0,88.00,8
"No System Name","com.sk89q.worldguard.protection","RegionEntryExitTest","createRegionManager",1,1,8,8,60.00,0.01,2,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,24.00,3
"No System Name","com.sk89q.worldguard.protection","RegionOverlapTest","createRegionManager",1,1,8,8,60.00,0.01,2,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,24.00,3
"No System Name","com.sk89q.worldguard.protection","RegionPriorityTest","createRegionManager",1,1,8,8,60.00,0.01,2,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,24.00,3
"No System Name","com.sk89q.worldguard.bukkit.commands","MessageFutureCallback","createRegionSaveCallback",1,2,30,21,838.53,0.04,5,1,0,5,2,2,6.36,0,0,0,0,16,0,2,0,0,131.77,14
"No System Name","com.sk89q.worldguard.protection.util","DomainInputResolver","createRemoveAllFunction",1,2,42,20,2107.66,0.06,2,1,0,9,1,1,11.61,0,0,0,0,23,0,0,0,0,181.52,19
"No System Name","com.sk89q.worldguard.session","SessionManager","createSession",1,18,150,30,9100.05,0.25,16,17,0,19,1,1,12.36,0,0,0,1,82,0,31,0,0,736.03,68
"No System Name","com.sk89q.worldguard.bukkit","BukkitUtil","createTarget",1,3,24,17,479.60,0.03,3,2,1,4,1,2,4.89,0,0,0,0,13,0,2,1,0,98.10,11
"No System Name","com.sk89q.worldguard.bukkit","BukkitUtil","createTarget",1,3,25,16,550.00,0.03,3,3,1,4,1,2,5.50,0,0,0,0,14,0,3,0,0,100.00,11
"No System Name","com.sk89q.worldguard.bukkit","BukkitUtil","createTarget",2,5,50,25,1915.59,0.08,4,5,1,8,2,2,8.25,0,0,1,0,29,0,6,1,2,232.19,21
"No System Name","com.sk89q.worldguard.bukkit","BukkitUtil","createTarget",1,3,25,16,550.00,0.03,3,3,1,4,1,2,5.50,0,0,0,0,14,0,3,0,0,100.00,11
"No System Name","com.sk89q.worldguard.protection.managers.storage.sql","SQLRegionDatabase","createYaml",1,7,53,20,1756.14,0.08,5,7,0,8,0,1,7.67,0,0,0,2,30,0,6,0,0,229.06,23
"No System Name","com.sk89q.worldguard.protection.managers.storage.file","YamlRegionFile","createYamlProcessor",1,3,21,15,394.84,0.03,3,1,1,4,1,1,4.81,0,0,0,0,10,0,3,0,0,82.04,11
"No System Name","com.sk89q.worldguard.bukkit.listener.debounce.legacy","AbstractEventDebounce","debounce",4,9,74,33,4367.44,0.12,5,3,0,14,3,1,11.70,0,0,2,2,38,0,13,0,4,373.29,36
"No System Name","com.sk89q.worldguard.bukkit.listener.debounce.legacy","BlockEntityEventDebounce","debounce",1,2,32,23,1113.49,0.05,5,1,1,3,4,1,7.69,0,0,0,0,12,0,4,0,0,144.75,20
"No System Name","com.sk89q.worldguard.bukkit.listener.debounce.legacy","EntityEntityEventDebounce","debounce",1,2,32,22,1189.18,0.05,4,1,1,3,4,1,8.33,0,0,0,0,12,0,4,0,0,142.70,20
"No System Name","com.sk89q.worldguard.bukkit.commands","WorldGuardCommands","debug",1,1,26,20,393.30,0.04,2,0,0,1,2,3,3.50,0,0,0,0,13,0,0,0,0,112.37,13
"No System Name","com.sk89q.worldguard.bukkit.commands.region","RegionCommands","define",3,18,185,83,13800.53,0.39,13,12,8,28,2,2,11.70,0,0,1,6,87,1,31,0,3,1179.38,98
"No System Name","com.sk89q.worldguard.util.command","CommandFilter$Builder","deny",2,6,40,25,1710.49,0.06,4,3,1,8,1,1,9.21,0,0,1,0,23,0,5,0,1,185.75,17
"No System Name","com.sk89q.worldguard.protection.flags","StateFlag","denyToNone",1,2,21,17,786.84,0.03,1,0,0,3,1,3,9.17,0,0,0,0,11,0,3,0,0,85.84,10
"No System Name","com.sk89q.worldguard.bukkit.util","HandlerTracer","detectPlugin",4,13,63,34,3253.18,0.11,3,2,0,11,1,2,10.15,2,0,3,2,34,0,12,0,3,320.51,29
"No System Name","com.sk89q.worldguard.protection.flags","EntityTypeFlag","detectValue",4,11,68,25,3473.60,0.11,2,8,0,12,1,2,11.00,1,0,2,1,40,0,8,0,3,315.78,28
"No System Name","com.sk89q.worldguard.protection.flags","EnumFlag","detectValue",1,2,10,10,83.05,0.01,2,0,0,3,1,1,2.50,0,0,0,0,5,0,0,0,0,33.22,5
"No System Name","com.sk89q.worldguard.protection.flags","RegionGroupFlag","detectValue",7,15,152,39,9941.84,0.27,2,2,0,18,1,2,12.38,0,0,1,0,89,0,22,0,7,803.38,63
"No System Name","com.sk89q.worldguard.bukkit","ConfigurationManager","disableAmphibiousMode",2,4,37,22,970.96,0.05,3,4,0,6,1,1,5.88,0,0,1,1,20,0,4,0,1,165.00,17
