Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.sqlite.core,DB,bind_text,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0
org.sqlite.core,DB,bind_blob,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0
org.sqlite.core,DB,result_null,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_text,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_blob,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_double,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_long,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_int,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,result_error,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_bytes,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_text,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_blob,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_double,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,DB,value_long,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
